source,artist,audio_filepath,method,style,test_set,title,track_id,dataset,SAR,SIR,ISR,SDR
vocals,Girls Under Glass,/vol/vssp/maruss/data2/MUS2017/GRA2/Test/017 - Girls Under Glass - We Feel Alright/vocals.wav,GRA2,Electronic,1,We Feel Alright,17,MUS2016,-1.4153377491344612,5.846169729972671,-3.39118398371423,-4.2961038401840765
vocals,Hollow Ground,/vol/vssp/maruss/data2/MUS2017/GRA2/Test/018 - Hollow Ground - Ill Fate/vocals.wav,GRA2,Heavy Metal,1,Ill Fate,18,MUS2016,1.932681869882928,16.306420199008247,-3.9464518732387344,-4.332202052337947
vocals,James Elder & Mark M Thompson,/vol/vssp/maruss/data2/MUS2017/GRA2/Test/019 - James Elder & Mark M Thompson - The English Actor/vocals.wav,GRA2,Heavy Metal,1,The English Actor,19,MUS2016,4.1673173343314005,14.673109668190866,-4.5637929918784605,-4.880742171071044
vocals,James May,/vol/vssp/maruss/data2/MUS2017/GRA2/Test/020 - James May - Dont Let Go/vocals.wav,GRA2,Pop/Rock,1,Dont Let Go,20,MUS2016,3.154964398280155,6.420561278182629,-5.128433056644059,-5.8004740525263525
vocals,James May,/vol/vssp/maruss/data2/MUS2017/GRA2/Test/021 - James May - On The Line/vocals.wav,GRA2,Pop/Rock,1,On The Line,21,MUS2016,5.45419803455022,14.28470853298805,-5.072661730322835,-5.359636883034972
vocals,Johnny Lokke,/vol/vssp/maruss/data2/MUS2017/GRA2/Test/022 - Johnny Lokke - Promises & Lies/vocals.wav,GRA2,Pop/Rock,1,Promises & Lies,22,MUS2016,4.420444721081841,15.03461391206419,-4.809427922729796,-5.122737851922246
vocals,"Jokers, Jacks & Kings","/vol/vssp/maruss/data2/MUS2017/GRA2/Test/023 - Jokers, Jacks & Kings - Sea Of Leaves/vocals.wav",GRA2,Pop/Rock,1,Sea Of Leaves,23,MUS2016,4.350790541866177,11.259920521090946,-5.046684117639937,-5.43573170247409
vocals,Leaf,/vol/vssp/maruss/data2/MUS2017/GRA2/Test/024 - Leaf - Come Around/vocals.wav,GRA2,Pop/Rock,1,Come Around,24,MUS2016,3.349756027248078,11.396328321256313,-4.546330797775035,-4.949782105126712
vocals,Leaf,/vol/vssp/maruss/data2/MUS2017/GRA2/Test/025 - Leaf - Wicked/vocals.wav,GRA2,Pop/Rock,1,Wicked,25,MUS2016,3.066227542276613,17.924637206192227,-4.146982019367568,-4.476030468289139
vocals,Louis Cressy Band,/vol/vssp/maruss/data2/MUS2017/GRA2/Test/026 - Louis Cressy Band - Good Time/vocals.wav,GRA2,Pop/Rock,1,Good Time,26,MUS2016,1.710798970102011,7.462945102744402,-4.760724962884005,-5.482385030939912
vocals,M.E.R.C. Music,/vol/vssp/maruss/data2/MUS2017/GRA2/Test/027 - M.E.R.C. Music - Knockout/vocals.wav,GRA2,Rap,1,Knockout,27,MUS2016,4.699949938126468,11.060021254848175,-4.839370049409281,-5.187292749098409
vocals,Motor Tapes,/vol/vssp/maruss/data2/MUS2017/GRA2/Test/028 - Motor Tapes - Shore/vocals.wav,GRA2,Pop/Rock,1,Shore,28,MUS2016,4.005004345759857,4.74059395873517,-5.265920466555861,-5.9897050104607175
vocals,Nerve 9,/vol/vssp/maruss/data2/MUS2017/GRA2/Test/029 - Nerve 9 - Pray For The Rain/vocals.wav,GRA2,Pop/Rock,1,Pray For The Rain,29,MUS2016,4.5746944976186255,8.348600532828213,-5.225243584434585,-5.693510300869348
vocals,Patrick Talbot,/vol/vssp/maruss/data2/MUS2017/GRA2/Test/030 - Patrick Talbot - A Reason To Leave/vocals.wav,GRA2,Jazz,1,A Reason To Leave,30,MUS2016,5.050645771538838,12.42164334404091,-5.148937917436411,-5.481394514592091
vocals,Phre The Eon,/vol/vssp/maruss/data2/MUS2017/GRA2/Test/031 - Phre The Eon - Everybody's Falling Apart/vocals.wav,GRA2,Pop/Rock,1,Everybody's Falling Apart,31,MUS2016,0.6479248179994661,1.6361779102644842,-4.641185711599676,-6.0179629407484665
vocals,Raft Monk,/vol/vssp/maruss/data2/MUS2017/GRA2/Test/032 - Raft Monk - Tiring/vocals.wav,GRA2,Pop/Rock,1,Tiring,32,MUS2016,-1.6721255203970145,9.4886960590449,-2.3944987668665774,-2.893539737282292
vocals,Sambasevam Shanmugam,/vol/vssp/maruss/data2/MUS2017/GRA2/Test/033 - Sambasevam Shanmugam - Kaathaadi/vocals.wav,GRA2,Pop/Rock,1,Kaathaadi,33,MUS2016,5.728851258060327,13.726532130285186,-5.108356173102787,-5.383749620771445
vocals,Secretariat,/vol/vssp/maruss/data2/MUS2017/GRA2/Test/034 - Secretariat - Over The Top/vocals.wav,GRA2,Pop/Rock,1,Over The Top,34,MUS2016,2.280631101782781,10.713523884417599,-4.584824764883986,-5.110778250247714
vocals,Signe Jakobsen,/vol/vssp/maruss/data2/MUS2017/GRA2/Test/035 - Signe Jakobsen - What Have You Done To Me/vocals.wav,GRA2,Pop/Rock,1,What Have You Done To Me,35,MUS2016,5.6344356572277485,14.303290132823966,-5.044917901616341,-5.312594182511028
vocals,Spike Mullings,/vol/vssp/maruss/data2/MUS2017/GRA2/Test/038 - Spike Mullings - Mike's Sulking/vocals.wav,GRA2,Pop/Rock,1,Mike's Sulking,38,MUS2016,0.9811649454826086,2.675204440469352,-3.984435498677923,-4.985747666705775
vocals,Swinging Steaks,/vol/vssp/maruss/data2/MUS2017/GRA2/Test/039 - Swinging Steaks - Lost My Way/vocals.wav,GRA2,Pop/Rock,1,Lost My Way,39,MUS2016,-0.4503591700476872,6.277364229318116,-3.1236924926590417,-3.809005617114401
vocals,The Long Wait,/vol/vssp/maruss/data2/MUS2017/GRA2/Test/040 - The Long Wait - Back Home To Blue/vocals.wav,GRA2,Pop/Rock,1,Back Home To Blue,40,MUS2016,3.883324298252623,10.107431762434562,-4.998228871670664,-5.440381732248717
vocals,The Mountaineering Club,/vol/vssp/maruss/data2/MUS2017/GRA2/Test/041 - The Mountaineering Club - Mallory/vocals.wav,GRA2,Pop/Rock,1,Mallory,41,MUS2016,3.544473664931844,6.9849147085411385,-4.873845131694528,-5.435733684087986
vocals,The Wrong'Uns,/vol/vssp/maruss/data2/MUS2017/GRA2/Test/042 - The Wrong'Uns - Rothko/vocals.wav,GRA2,Pop/Rock,1,Rothko,42,MUS2016,6.567870162624138,15.846751009061027,-5.215160561778278,-5.436937293710475
vocals,Traffic Experiment,/vol/vssp/maruss/data2/MUS2017/GRA2/Test/045 - Traffic Experiment - Sirens/vocals.wav,GRA2,Pop/Rock,1,Sirens,45,MUS2016,-0.8056906349403474,7.566837065370241,-3.4371041687711257,-4.164396314372551
vocals,Triviul,/vol/vssp/maruss/data2/MUS2017/GRA2/Test/046 - Triviul - Dorothy/vocals.wav,GRA2,Pop/Rock,1,Dorothy,46,MUS2016,2.4652982731223148,10.642005502574369,-3.8471156952085286,-4.248249354799366
vocals,Voelund,/vol/vssp/maruss/data2/MUS2017/GRA2/Test/047 - Voelund - Comfort Lives In Belief/vocals.wav,GRA2,Pop/Rock,1,Comfort Lives In Belief,47,MUS2016,-0.621284236468119,6.811791956094695,-2.839036558235568,-3.4362661900600253
vocals,We Fell From The Sky,/vol/vssp/maruss/data2/MUS2017/GRA2/Test/048 - We Fell From The Sky - Not You/vocals.wav,GRA2,Heavy Metal,1,Not You,48,MUS2016,-1.8877756681538125,7.721275089401861,-3.033498226954177,-3.790203375289756
vocals,Young Griffo,/vol/vssp/maruss/data2/MUS2017/GRA2/Test/049 - Young Griffo - Facade/vocals.wav,GRA2,Heavy Metal,1,Facade,49,MUS2016,2.2497916026190645,6.77070305406488,-4.295635794928762,-4.8985311912001395
vocals,Zeno,/vol/vssp/maruss/data2/MUS2017/GRA2/Test/050 - Zeno - Signs/vocals.wav,GRA2,Pop/Rock,1,Signs,50,MUS2016,4.7533632823041705,11.434873627677472,-5.103011991951845,-5.4668018592673375
vocals,ANiMAL,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/001 - ANiMAL - Clinic A/vocals.wav,GRA3,Rap,1,Clinic A,1,MUS2016,5.026153804639193,-1.3380849838019306,-3.3490812744759397,-4.226551448077443
vocals,ANiMAL,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/002 - ANiMAL - Rockshow/vocals.wav,GRA3,Rap,1,Rockshow,2,MUS2016,6.6595770594516805,5.543315424031139,-4.258094088648994,-4.6110095617162
vocals,Actions,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/003 - Actions - One Minute Smile/vocals.wav,GRA3,Pop/Rock,1,One Minute Smile,3,MUS2016,7.316523379722911,7.654807229326893,-3.730040925621695,-3.935942599942897
vocals,Al James,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/004 - Al James - Schoolboy Facination/vocals.wav,GRA3,Pop/Rock,1,Schoolboy Facination,4,MUS2016,6.763236698250625,7.015758524882566,-3.7710288783402066,-4.015852390139597
vocals,Angela Thomas Wade,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/005 - Angela Thomas Wade - Milk Cow Blues/vocals.wav,GRA3,Country,1,Milk Cow Blues,5,MUS2016,7.260697219648512,4.229060173155985,-4.7264989254948935,-5.1923554727454535
vocals,Atlantis Bound,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/006 - Atlantis Bound - It Was My Fault For Waiting/vocals.wav,GRA3,Pop/Rock,1,It Was My Fault For Waiting,6,MUS2016,9.112433452551404,9.724243499903997,-4.673549821700603,-4.855352013766359
vocals,BKS,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/007 - BKS - Too Much/vocals.wav,GRA3,Pop/Rock,1,Too Much,7,MUS2016,6.302867966819166,10.25415783667045,-3.904561713739122,-4.106213304474584
vocals,Bill Chudziak,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/008 - Bill Chudziak - Children Of No-one/vocals.wav,GRA3,Pop/Rock,1,Children Of No-one,8,MUS2016,7.3279447141667235,7.098882145061944,-4.221954873642481,-4.485686766850797
vocals,Bobby Nobody,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/009 - Bobby Nobody - Stitch Up/vocals.wav,GRA3,Pop/Rock,1,Stitch Up,9,MUS2016,6.5829678558282705,6.9439582690970365,-4.089990434723059,-4.373290606409878
vocals,Carlos Gonzalez,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/010 - Carlos Gonzalez - A Place For Us/vocals.wav,GRA3,Pop/Rock,1,A Place For Us,10,MUS2016,6.135275331701022,5.299966277622711,-3.5033353113903614,-3.796621692115622
vocals,Cnoc An Tursa,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/011 - Cnoc An Tursa - Bannockburn/vocals.wav,GRA3,Heavy Metal,1,Bannockburn,11,MUS2016,3.400669238883647,-0.19037817372963928,-2.504102746583332,-3.0510561563264043
vocals,Dark Ride,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/012 - Dark Ride - Burning Bridges/vocals.wav,GRA3,Heavy Metal,1,Burning Bridges,12,MUS2016,4.78355566199559,3.8046255416771633,-2.9550254076061053,-3.27692051869342
vocals,Drumtracks,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/013 - Drumtracks - Ghost Bitch/vocals.wav,GRA3,Pop/Rock,1,Ghost Bitch,13,MUS2016,8.322692508017953,8.42749414769186,-4.310501605998985,-4.517939548184189
vocals,Fergessen,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/014 - Fergessen - Back From The Start/vocals.wav,GRA3,Pop/Rock,1,Back From The Start,14,MUS2016,8.04912227612583,6.9273242867917535,-4.235149487492861,-4.493635850605756
vocals,Fergessen,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/015 - Fergessen - The Wind/vocals.wav,GRA3,Pop/Rock,1,The Wind,15,MUS2016,8.51254837131026,7.3499550221963394,-4.364423457335161,-4.599564545608085
vocals,Forkupines,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/016 - Forkupines - Semantics/vocals.wav,GRA3,Pop/Rock,1,Semantics,16,MUS2016,5.001237261702968,6.497437102198113,-3.4656736811771767,-3.754670710661596
vocals,Girls Under Glass,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/017 - Girls Under Glass - We Feel Alright/vocals.wav,GRA3,Electronic,1,We Feel Alright,17,MUS2016,4.456625867970988,-1.1345066672227102,-3.043237640786065,-3.81924654330931
vocals,Hollow Ground,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/018 - Hollow Ground - Ill Fate/vocals.wav,GRA3,Heavy Metal,1,Ill Fate,18,MUS2016,5.505604187715992,6.950600795593412,-3.467811804688888,-3.7169151561367206
vocals,James Elder & Mark M Thompson,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/019 - James Elder & Mark M Thompson - The English Actor/vocals.wav,GRA3,Heavy Metal,1,The English Actor,19,MUS2016,7.246052451920079,8.420600221477548,-4.257834156185194,-4.494495627689094
vocals,James May,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/020 - James May - Dont Let Go/vocals.wav,GRA3,Pop/Rock,1,Dont Let Go,20,MUS2016,6.7731418025872925,3.4117969714832657,-4.5200890543783006,-5.0429852942946845
vocals,James May,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/021 - James May - On The Line/vocals.wav,GRA3,Pop/Rock,1,On The Line,21,MUS2016,7.315856107081648,9.448835582261154,-4.424358564923288,-4.6488603490165366
vocals,Johnny Lokke,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/022 - Johnny Lokke - Promises & Lies/vocals.wav,GRA3,Pop/Rock,1,Promises & Lies,22,MUS2016,6.104366148304875,8.03586287288879,-4.011161620819913,-4.270518891052826
vocals,"Jokers, Jacks & Kings","/vol/vssp/maruss/data2/MUS2017/GRA3/Test/023 - Jokers, Jacks & Kings - Sea Of Leaves/vocals.wav",GRA3,Pop/Rock,1,Sea Of Leaves,23,MUS2016,7.4440361436849285,6.6122787158790075,-4.42366175873955,-4.721889677094689
vocals,Leaf,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/024 - Leaf - Come Around/vocals.wav,GRA3,Pop/Rock,1,Come Around,24,MUS2016,6.6953809076957524,7.115538236027984,-3.9142708409019713,-4.170165620963017
vocals,Leaf,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/025 - Leaf - Wicked/vocals.wav,GRA3,Pop/Rock,1,Wicked,25,MUS2016,5.06937813013934,8.982607060844666,-3.5394686572712626,-3.771923373362809
vocals,Louis Cressy Band,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/026 - Louis Cressy Band - Good Time/vocals.wav,GRA3,Pop/Rock,1,Good Time,26,MUS2016,5.784570726805949,2.27667809567162,-4.190272954482529,-4.805587802509293
vocals,M.E.R.C. Music,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/027 - M.E.R.C. Music - Knockout/vocals.wav,GRA3,Rap,1,Knockout,27,MUS2016,7.812765531042602,7.5157058842810365,-4.27880276408806,-4.521618147394238
vocals,Motor Tapes,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/028 - Motor Tapes - Shore/vocals.wav,GRA3,Pop/Rock,1,Shore,28,MUS2016,7.531780514402549,3.142335147695592,-4.653945487811151,-5.18700767529349
vocals,Nerve 9,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/029 - Nerve 9 - Pray For The Rain/vocals.wav,GRA3,Pop/Rock,1,Pray For The Rain,29,MUS2016,7.821691601065298,5.536016926735227,-4.571800558847191,-4.920253748663375
vocals,Patrick Talbot,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/030 - Patrick Talbot - A Reason To Leave/vocals.wav,GRA3,Jazz,1,A Reason To Leave,30,MUS2016,7.597471771259687,7.931754003646406,-4.557096632566222,-4.818585423355387
vocals,Phre The Eon,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/031 - Phre The Eon - Everybody's Falling Apart/vocals.wav,GRA3,Pop/Rock,1,Everybody's Falling Apart,31,MUS2016,4.05712332294463,-0.4035263394996843,-3.973365812425896,-4.985735160699376
vocals,Raft Monk,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/032 - Raft Monk - Tiring/vocals.wav,GRA3,Pop/Rock,1,Tiring,32,MUS2016,3.820919261126457,3.163984465266458,-2.4078323984637184,-2.695779608421529
vocals,Sambasevam Shanmugam,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/033 - Sambasevam Shanmugam - Kaathaadi/vocals.wav,GRA3,Pop/Rock,1,Kaathaadi,33,MUS2016,8.308164610141581,9.596082241071628,-4.5875106920843,-4.787755827745341
vocals,Secretariat,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/034 - Secretariat - Over The Top/vocals.wav,GRA3,Pop/Rock,1,Over The Top,34,MUS2016,4.971504247897054,4.842792870024332,-3.915165057524858,-4.337732098838687
vocals,Signe Jakobsen,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/035 - Signe Jakobsen - What Have You Done To Me/vocals.wav,GRA3,Pop/Rock,1,What Have You Done To Me,35,MUS2016,8.472422313878528,8.914281590441071,-4.319654934841181,-4.5106204240007655
vocals,Spike Mullings,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/038 - Spike Mullings - Mike's Sulking/vocals.wav,GRA3,Pop/Rock,1,Mike's Sulking,38,MUS2016,5.2219561118585265,0.3384363219248695,-3.558098185370786,-4.26621009735419
vocals,Swinging Steaks,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/039 - Swinging Steaks - Lost My Way/vocals.wav,GRA3,Pop/Rock,1,Lost My Way,39,MUS2016,5.548131632796252,1.0868180049332778,-3.120409398620306,-3.628823626712616
vocals,The Long Wait,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/040 - The Long Wait - Back Home To Blue/vocals.wav,GRA3,Pop/Rock,1,Back Home To Blue,40,MUS2016,7.00136152127423,6.120051835793348,-4.372978786052617,-4.702362838373722
vocals,The Mountaineering Club,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/041 - The Mountaineering Club - Mallory/vocals.wav,GRA3,Pop/Rock,1,Mallory,41,MUS2016,6.197878978616834,4.841910288329069,-4.209091218312447,-4.611471101233825
vocals,The Wrong'Uns,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/042 - The Wrong'Uns - Rothko/vocals.wav,GRA3,Pop/Rock,1,Rothko,42,MUS2016,8.453945791237139,9.89025108476795,-4.437559111075709,-4.617428079134705
vocals,Traffic Experiment,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/045 - Traffic Experiment - Sirens/vocals.wav,GRA3,Pop/Rock,1,Sirens,45,MUS2016,4.082387337991476,2.005968116645887,-3.2968933753278185,-3.830657247530371
vocals,Triviul,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/046 - Triviul - Dorothy/vocals.wav,GRA3,Pop/Rock,1,Dorothy,46,MUS2016,6.288889676271707,8.079212890244392,-3.540606089483362,-3.7518878495343575
vocals,Voelund,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/047 - Voelund - Comfort Lives In Belief/vocals.wav,GRA3,Pop/Rock,1,Comfort Lives In Belief,47,MUS2016,5.118641605847777,1.93493235130637,-2.8725327189205925,-3.2748286640271744
vocals,We Fell From The Sky,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/048 - We Fell From The Sky - Not You/vocals.wav,GRA3,Heavy Metal,1,Not You,48,MUS2016,0.8171810331375068,3.6453816288113527,-2.6468677885048932,-3.139907657960328
vocals,Young Griffo,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/049 - Young Griffo - Facade/vocals.wav,GRA3,Heavy Metal,1,Facade,49,MUS2016,5.614344732100093,3.649029662456292,-3.6580109342140905,-4.076672584147913
vocals,Zeno,/vol/vssp/maruss/data2/MUS2017/GRA3/Test/050 - Zeno - Signs/vocals.wav,GRA3,Pop/Rock,1,Signs,50,MUS2016,8.020704684803668,5.769192472758865,-4.341722339877242,-4.649754339679847
vocals,ANiMAL,/vol/vssp/maruss/data2/MUS2017/HUA/Test/001 - ANiMAL - Clinic A/vocals.wav,HUA,Rap,1,Clinic A,1,MUS2016,8.284066643793619,-7.4450033504250435,18.614246123133913,-8.519911091910885
vocals,ANiMAL,/vol/vssp/maruss/data2/MUS2017/HUA/Test/002 - ANiMAL - Rockshow/vocals.wav,HUA,Rap,1,Rockshow,2,MUS2016,7.725379851450813,-3.753707845846858,17.25230055655392,-4.357041091273814
vocals,Actions,/vol/vssp/maruss/data2/MUS2017/HUA/Test/003 - Actions - One Minute Smile/vocals.wav,HUA,Pop/Rock,1,One Minute Smile,3,MUS2016,7.873902900194047,0.07214751785431818,18.635413191535143,-1.0491437173626663
vocals,Al James,/vol/vssp/maruss/data2/MUS2017/HUA/Test/004 - Al James - Schoolboy Facination/vocals.wav,HUA,Pop/Rock,1,Schoolboy Facination,4,MUS2016,6.672793914130121,1.9748932871562563,16.387625173334072,-0.0457242734200752
vocals,Angela Thomas Wade,/vol/vssp/maruss/data2/MUS2017/HUA/Test/005 - Angela Thomas Wade - Milk Cow Blues/vocals.wav,HUA,Country,1,Milk Cow Blues,5,MUS2016,8.646972003949676,-2.465937147123783,14.899127669753337,-4.288125074398258
vocals,Atlantis Bound,/vol/vssp/maruss/data2/MUS2017/HUA/Test/006 - Atlantis Bound - It Was My Fault For Waiting/vocals.wav,HUA,Pop/Rock,1,It Was My Fault For Waiting,6,MUS2016,9.158218738951426,-1.7156305793600586,14.130234279775165,-3.8202034047200875
vocals,BKS,/vol/vssp/maruss/data2/MUS2017/HUA/Test/007 - BKS - Too Much/vocals.wav,HUA,Pop/Rock,1,Too Much,7,MUS2016,7.963233139431057,-0.3356635134777873,12.832448956680837,-3.10400758574466
vocals,Bill Chudziak,/vol/vssp/maruss/data2/MUS2017/HUA/Test/008 - Bill Chudziak - Children Of No-one/vocals.wav,HUA,Pop/Rock,1,Children Of No-one,8,MUS2016,8.030223320430878,-2.8614030522701523,18.220556010610746,-4.077888262174718
vocals,Bobby Nobody,/vol/vssp/maruss/data2/MUS2017/HUA/Test/009 - Bobby Nobody - Stitch Up/vocals.wav,HUA,Pop/Rock,1,Stitch Up,9,MUS2016,7.172213016774228,-1.8813646418521857,15.977974589456085,-3.685201205294464
vocals,Carlos Gonzalez,/vol/vssp/maruss/data2/MUS2017/HUA/Test/010 - Carlos Gonzalez - A Place For Us/vocals.wav,HUA,Pop/Rock,1,A Place For Us,10,MUS2016,7.675573719454187,0.02948906249568777,19.013757891799568,-0.500999799628588
vocals,Cnoc An Tursa,/vol/vssp/maruss/data2/MUS2017/HUA/Test/011 - Cnoc An Tursa - Bannockburn/vocals.wav,HUA,Heavy Metal,1,Bannockburn,11,MUS2016,6.211187919906394,-7.92240492499095,12.509894984652787,-6.951017220782231
vocals,Dark Ride,/vol/vssp/maruss/data2/MUS2017/HUA/Test/012 - Dark Ride - Burning Bridges/vocals.wav,HUA,Heavy Metal,1,Burning Bridges,12,MUS2016,6.273799793700472,-3.3275190508709764,12.171221097121295,-6.246371708450785
vocals,Drumtracks,/vol/vssp/maruss/data2/MUS2017/HUA/Test/013 - Drumtracks - Ghost Bitch/vocals.wav,HUA,Pop/Rock,1,Ghost Bitch,13,MUS2016,8.930504927076866,0.3869214154146484,14.171828188103724,0.5353633354338947
vocals,Fergessen,/vol/vssp/maruss/data2/MUS2017/HUA/Test/014 - Fergessen - Back From The Start/vocals.wav,HUA,Pop/Rock,1,Back From The Start,14,MUS2016,8.65096569939526,-2.38522457032658,14.324586508832144,-3.1568008142787205
vocals,Fergessen,/vol/vssp/maruss/data2/MUS2017/HUA/Test/015 - Fergessen - The Wind/vocals.wav,HUA,Pop/Rock,1,The Wind,15,MUS2016,8.262824548212183,1.4590662654183302,11.933542421986909,-1.4970885539254724
vocals,Forkupines,/vol/vssp/maruss/data2/MUS2017/HUA/Test/016 - Forkupines - Semantics/vocals.wav,HUA,Pop/Rock,1,Semantics,16,MUS2016,8.692534915722407,-7.576841434328981,15.934801505814537,-7.376094749215658
vocals,Girls Under Glass,/vol/vssp/maruss/data2/MUS2017/HUA/Test/017 - Girls Under Glass - We Feel Alright/vocals.wav,HUA,Electronic,1,We Feel Alright,17,MUS2016,5.9554544395620725,-7.824040823675338,12.615123810049221,-10.225263004028307
vocals,Hollow Ground,/vol/vssp/maruss/data2/MUS2017/HUA/Test/018 - Hollow Ground - Ill Fate/vocals.wav,HUA,Heavy Metal,1,Ill Fate,18,MUS2016,6.910393332455634,-8.484319772942737,13.576353160073776,-9.838822138684742
vocals,James Elder & Mark M Thompson,/vol/vssp/maruss/data2/MUS2017/HUA/Test/019 - James Elder & Mark M Thompson - The English Actor/vocals.wav,HUA,Heavy Metal,1,The English Actor,19,MUS2016,8.256325556227866,0.3942522648235652,15.432323212995104,-0.8107589197688979
